#      state #   5: atom   1 (Fe ), wfc  3 (l=2 m= 1)
#      state #   6: atom   1 (Fe ), wfc  3 (l=2 m= 2)
#      state #   7: atom   1 (Fe ), wfc  3 (l=2 m= 3)
#      state #   8: atom   1 (Fe ), wfc  3 (l=2 m= 4)
#      state #   9: atom   1 (Fe ), wfc  3 (l=2 m= 5)
# energies were translated by aligning to the reference value EF=    11.90670
#iK    K-length    E-EF(eV) [TOTAL] [#___5] [#___6] [#___7] [#___8] [#___9]
  8     0.04950   -52.76409   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -52.76203   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -52.70970   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -52.70923   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.42420   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.42414   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.40018   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.40016   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.39639   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  8     0.04950   -13.48108   0.026   0.000   0.013   0.013   0.000   0.000
  8     0.04950   -13.46087   0.026   0.000   0.013   0.013   0.000   0.000
  8     0.04950    -6.10178   0.077   0.007   0.002   0.002   0.000   0.066
  8     0.04950    -6.09413   0.073   0.007   0.000   0.000   0.000   0.066
  8     0.04950    -3.59261   0.066   0.000   0.000   0.000   0.066   0.000
  8     0.04950    -3.58557   0.069   0.000   0.002   0.002   0.065   0.000
  8     0.04950    -3.45770   0.095   0.008   0.041   0.041   0.000   0.005
  8     0.04950    -3.39176   0.088   0.000   0.044   0.044   0.000   0.000
  8     0.04950    -2.04139   0.456   0.255   0.000   0.000   0.000   0.201
  8     0.04950    -2.02521   0.448   0.249   0.007   0.007   0.000   0.185
  8     0.04950    -1.80907   0.328   0.000   0.152   0.152   0.024   0.000
  8     0.04950    -1.77626   0.320   0.000   0.150   0.150   0.000   0.020
  8     0.04950    -0.47373   0.453   0.000   0.045   0.045   0.363   0.000
  8     0.04950    -0.36866   0.416   0.000   0.006   0.006   0.404   0.000
  8     0.04950    -0.24549   0.496   0.000   0.248   0.248   0.000   0.000
  8     0.04950    -0.17136   0.469   0.000   0.201   0.201   0.067   0.000
  8     0.04950     1.03564   0.427   0.233   0.000   0.000   0.000   0.194
  8     0.04950     1.03609   0.424   0.232   0.003   0.003   0.000   0.186
  8     0.04950     4.61440   0.063   0.000   0.031   0.031   0.000   0.001
  8     0.04950     4.66446   0.064   0.000   0.032   0.032   0.000   0.000
  9     0.05657   -86.70941   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -86.70879   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -52.97020   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -52.96756   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -52.76478   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -52.76209   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -52.70977   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -52.70916   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.42421   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.42414   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.40017   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.40014   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.39640   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.37840   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -48.37839   0.000   0.000   0.000   0.000   0.000   0.000
  9     0.05657   -13.48760   0.026   0.000   0.013   0.013   0.000   0.000
  9     0.05657   -13.46125   0.026   0.000   0.013   0.013   0.000   0.000
  9     0.05657    -6.09637   0.077   0.007   0.002   0.002   0.000   0.066
  9     0.05657    -6.08639   0.073   0.007   0.000   0.000   0.000   0.066
  9     0.05657    -3.59559   0.066   0.000   0.000   0.000   0.066   0.000
  9     0.05657    -3.58671   0.071   0.000   0.003   0.003   0.065   0.000
  9     0.05657    -3.47580   0.094   0.010   0.039   0.039   0.000   0.006
  9     0.05657    -3.39066   0.086   0.000   0.043   0.043   0.000   0.000
  9     0.05657    -2.03469   0.456   0.255   0.000   0.000   0.000   0.201
  9     0.05657    -2.01395   0.447   0.248   0.009   0.009   0.000   0.181
  9     0.05657    -1.81889   0.335   0.000   0.152   0.152   0.031   0.000
  9     0.05657    -1.77723   0.323   0.000   0.149   0.149   0.000   0.025
